zone,week,year,Minimum Generation in MW,Maximum Generation in MW
RS00,37,1984,0,281.8065340425532
RS00,37,1985,0,281.8065340425532
RS00,37,1986,0,281.8065340425532
RS00,37,1987,0,281.8065340425532
RS00,37,1988,0,281.8065340425532
RS00,37,1989,0,281.8065340425532
RS00,37,1990,0,281.8065340425532
RS00,37,1991,0,281.8065340425532
RS00,37,1992,0,281.8065340425532
RS00,37,1993,0,281.8065340425532
RS00,37,1994,0,281.8065340425532
RS00,37,1995,0,281.8065340425532
RS00,37,1996,0,281.8065340425532
RS00,37,1997,0,281.8065340425532
RS00,37,1998,0,281.8065340425532
RS00,37,1999,0,281.8065340425532
RS00,37,2000,0,281.8065340425532
RS00,37,2001,0,281.8065340425532
RS00,37,2002,0,281.8065340425532
RS00,37,2003,0,281.8065340425532
RS00,37,2004,0,281.8065340425532
RS00,37,2005,0,281.8065340425532
RS00,37,2006,0,281.8065340425532
RS00,37,2007,0,281.8065340425532
RS00,37,2008,0,281.8065340425532
RS00,37,2009,0,281.8065340425532
RS00,37,2010,0,281.8065340425532
RS00,37,2011,0,281.8065340425532
RS00,37,2012,0,281.8065340425532
RS00,37,2013,0,281.8065340425532
RS00,37,2014,0,281.8065340425532
RS00,37,2015,0,281.8065340425532
RS00,37,2016,0,281.8065340425532
RS00,37,2017,0,281.8065340425532
RS00,38,1982,0,281.8065340425532
RS00,38,1983,0,281.8065340425532
RS00,38,1984,0,281.8065340425532
RS00,38,1985,0,281.8065340425532
RS00,38,1986,0,281.8065340425532
RS00,38,1987,0,281.8065340425532
RS00,38,1988,0,281.8065340425532
RS00,38,1989,0,281.8065340425532
RS00,38,1990,0,281.8065340425532
RS00,38,1991,0,281.8065340425532
RS00,38,1992,0,281.8065340425532
RS00,38,1993,0,281.8065340425532
RS00,38,1994,0,281.8065340425532
RS00,38,1995,0,281.8065340425532
RS00,38,1996,0,281.8065340425532
RS00,38,1997,0,281.8065340425532
RS00,38,1998,0,281.8065340425532
RS00,38,1999,0,281.8065340425532
RS00,38,2000,0,281.8065340425532
RS00,38,2001,0,281.8065340425532
RS00,38,2002,0,281.8065340425532
RS00,38,2003,0,281.8065340425532
RS00,38,2004,0,281.8065340425532
RS00,38,2005,0,281.8065340425532
RS00,38,2006,0,281.8065340425532
RS00,38,2007,0,281.8065340425532
RS00,38,2008,0,281.8065340425532
RS00,38,2009,0,281.8065340425532
RS00,38,2010,0,281.8065340425532
RS00,38,2011,0,281.8065340425532
RS00,38,2012,0,281.8065340425532
RS00,38,2013,0,281.8065340425532
RS00,38,2014,0,281.8065340425532
RS00,38,2015,0,281.8065340425532
RS00,38,2016,0,281.8065340425532
RS00,38,2017,0,281.8065340425532
RS00,39,1982,0,273.6992829787234
RS00,39,1983,0,273.6992829787234
RS00,39,1984,0,273.6992829787234
RS00,39,1985,0,273.6992829787234
RS00,39,1986,0,273.6992829787234
RS00,39,1987,0,273.6992829787234
RS00,39,1988,0,273.6992829787234
RS00,39,1989,0,273.6992829787234
RS00,39,1990,0,273.6992829787234
RS00,39,1991,0,273.6992829787234
RS00,39,1992,0,273.6992829787234
RS00,39,1993,0,273.6992829787234
RS00,39,1994,0,273.6992829787234
RS00,39,1995,0,273.6992829787234
RS00,39,1996,0,273.6992829787234
RS00,39,1997,0,273.6992829787234
RS00,39,1998,0,273.6992829787234
RS00,39,1999,0,273.6992829787234
RS00,39,2000,0,273.6992829787234
RS00,39,2001,0,273.6992829787234
RS00,39,2002,0,273.6992829787234
RS00,39,2003,0,273.6992829787234
RS00,39,2004,0,273.6992829787234
RS00,39,2005,0,273.6992829787234
RS00,39,2006,0,273.6992829787234
RS00,39,2007,0,273.6992829787234
RS00,39,2008,0,273.6992829787234
RS00,39,2009,0,273.6992829787234
RS00,39,2010,0,273.6992829787234
RS00,39,2011,0,273.6992829787234
RS00,39,2012,0,273.6992829787234
RS00,39,2013,0,273.6992829787234
RS00,39,2014,0,273.6992829787234
RS00,39,2015,0,273.6992829787234
RS00,39,2016,0,273.6992829787234
RS00,39,2017,0,273.6992829787234
RS00,40,1982,0,329.2292574468086
RS00,40,1983,0,329.2292574468086
RS00,40,1984,0,329.2292574468086
RS00,40,1985,0,329.2292574468086
RS00,40,1986,0,329.2292574468086
RS00,40,1987,0,329.2292574468086
RS00,40,1988,0,329.2292574468086
RS00,40,1989,0,329.2292574468086
RS00,40,1990,0,329.2292574468086
RS00,40,1991,0,329.2292574468086
RS00,40,1992,0,329.2292574468086
RS00,40,1993,0,329.2292574468086
RS00,40,1994,0,329.2292574468086
RS00,40,1995,0,329.2292574468086
RS00,40,1996,0,329.2292574468086
RS00,40,1997,0,329.2292574468086
RS00,40,1998,0,329.2292574468086
RS00,40,1999,0,329.2292574468086
RS00,40,2000,0,329.2292574468086
RS00,40,2001,0,329.2292574468086
RS00,40,2002,0,329.2292574468086
RS00,40,2003,0,329.2292574468086
RS00,40,2004,0,329.2292574468086
RS00,40,2005,0,329.2292574468086
RS00,40,2006,0,329.2292574468086
RS00,40,2007,0,329.2292574468086
RS00,40,2008,0,329.2292574468086
RS00,40,2009,0,329.2292574468086
RS00,40,2010,0,329.2292574468086
RS00,40,2011,0,329.2292574468086
RS00,40,2012,0,329.2292574468086
RS00,40,2013,0,329.2292574468086
RS00,40,2014,0,329.2292574468086
RS00,40,2015,0,329.2292574468086
RS00,40,2016,0,329.2292574468086
RS00,40,2017,0,329.2292574468086
RS00,41,1982,0,329.2292574468086
RS00,41,1983,0,329.2292574468086
RS00,41,1984,0,329.2292574468086
RS00,41,1985,0,329.2292574468086
RS00,41,1986,0,329.2292574468086
RS00,41,1987,0,329.2292574468086
RS00,41,1988,0,329.2292574468086
RS00,41,1989,0,329.2292574468086
RS00,41,1990,0,329.2292574468086
RS00,41,1991,0,329.2292574468086
RS00,41,1992,0,329.2292574468086
RS00,41,1993,0,329.2292574468086
RS00,41,1994,0,329.2292574468086
RS00,41,1995,0,329.2292574468086
RS00,41,1996,0,329.2292574468086
RS00,41,1997,0,329.2292574468086
RS00,41,1998,0,329.2292574468086
RS00,41,1999,0,329.2292574468086
RS00,41,2000,0,329.2292574468086
RS00,41,2001,0,329.2292574468086
RS00,41,2002,0,329.2292574468086
RS00,41,2003,0,329.2292574468086
RS00,41,2004,0,329.2292574468086
RS00,41,2005,0,329.2292574468086
RS00,41,2006,0,329.2292574468086
RS00,41,2007,0,329.2292574468086
RS00,41,2008,0,329.2292574468086
RS00,41,2009,0,329.2292574468086
RS00,41,2010,0,329.2292574468086
RS00,41,2011,0,329.2292574468086
RS00,41,2012,0,329.2292574468086
RS00,41,2013,0,329.2292574468086
RS00,41,2014,0,329.2292574468086
RS00,41,2015,0,329.2292574468086
RS00,41,2016,0,329.2292574468086
RS00,41,2017,0,329.2292574468086
RS00,42,1982,0,337.605185106383
RS00,42,1983,0,337.605185106383
RS00,42,1984,0,337.605185106383
RS00,42,1985,0,337.605185106383
RS00,42,1986,0,337.605185106383
RS00,42,1987,0,337.605185106383
RS00,42,1988,0,337.605185106383
RS00,42,1989,0,337.605185106383
RS00,42,1990,0,337.605185106383
RS00,42,1991,0,337.605185106383
RS00,42,1992,0,337.605185106383
RS00,42,1993,0,337.605185106383
RS00,42,1994,0,337.605185106383
RS00,42,1995,0,337.605185106383
RS00,42,1996,0,337.605185106383
RS00,42,1997,0,337.605185106383
RS00,42,1998,0,337.605185106383
RS00,42,1999,0,337.605185106383
