zone,week,year,Minimum Generation in MW,Maximum Generation in MW
FIE0,38,2001,88.375872,374.4
FIE0,38,2002,55.85814,374.4
FIE0,38,2003,47.513076,374.4
FIE0,38,2004,163.822308,374.4
FIE0,38,2005,260.56368,374.4
FIE0,38,2006,52.30914,374.4
FIE0,38,2007,117.67782,374.4
FIE0,38,2008,93.366936,374.4
FIE0,38,2009,86.754564,374.4
FIE0,38,2010,89.393616,374.4
FIE0,38,2011,108.831372,374.4
FIE0,38,2012,192.193872,374.4
FIE0,38,2013,47.445372,374.4
FIE0,38,2014,51.842076,374.4
FIE0,38,2015,111.9573,374.4
FIE0,38,2016,95.400864,374.4
FIE0,38,2017,NA,NA
FIE0,39,1982,132.086448,374.4
FIE0,39,1983,94.869372,374.4
FIE0,39,1984,82.978116,374.4
FIE0,39,1985,194.589564,374.4
FIE0,39,1986,84.97164,374.4
FIE0,39,1987,145.624128,374.4
FIE0,39,1988,112.404552,374.4
FIE0,39,1989,90.752064,374.4
FIE0,39,1990,53.10864,374.4
FIE0,39,1991,95.334564,374.4
FIE0,39,1992,322.755576,374.4
FIE0,39,1993,75.395424,374.4
FIE0,39,1994,63.366576,374.4
FIE0,39,1995,64.51614,374.4
FIE0,39,1996,44.810064,374.4
FIE0,39,1997,85.33668,374.4
FIE0,39,1998,177.520512,374.4
FIE0,39,1999,57.109884,374.4
FIE0,39,2000,65.473512,374.4
FIE0,39,2001,73.12968,374.4
FIE0,39,2002,57.040308,374.4
FIE0,39,2003,65.138424,374.4
FIE0,39,2004,218.37114,374.4
FIE0,39,2005,230.74818,374.4
FIE0,39,2006,63.67764,374.4
FIE0,39,2007,167.708424,374.4
FIE0,39,2008,87.683076,374.4
FIE0,39,2009,77.537616,374.4
FIE0,39,2010,117.074256,374.4
FIE0,39,2011,124.216872,374.4
FIE0,39,2012,213.501756,374.4
FIE0,39,2013,47.135244,374.4
FIE0,39,2014,75.233808,374.4
FIE0,39,2015,148.3521,374.4
FIE0,39,2016,79.913028,374.4
FIE0,39,2017,NA,NA
FIE0,40,1982,106.314,374.4
FIE0,40,1983,86.363628,374.4
FIE0,40,1984,82.017,374.4
FIE0,40,1985,200.109,374.4
FIE0,40,1986,98.994012,374.4
FIE0,40,1987,132.334488,374.4
FIE0,40,1988,173.683692,374.4
FIE0,40,1989,74.059128,374.4
FIE0,40,1990,52.949988,374.4
FIE0,40,1991,141.401988,374.4
FIE0,40,1992,293.592936,374.4
FIE0,40,1993,79.734564,374.4
FIE0,40,1994,82.947384,374.4
FIE0,40,1995,79.897116,374.4
FIE0,40,1996,49.901436,374.4
FIE0,40,1997,76.447488,374.4
FIE0,40,1998,115.65918,374.4
FIE0,40,1999,85.218744,374.4
FIE0,40,2000,63.627564,374.4
FIE0,40,2001,76.382436,374.4
FIE0,40,2002,55.907436,374.4
FIE0,40,2003,82.394988,374.4
FIE0,40,2004,193.280256,374.4
FIE0,40,2005,216.03582,374.4
FIE0,40,2006,69.314076,374.4
FIE0,40,2007,153.341448,374.4
FIE0,40,2008,104.223756,374.4
FIE0,40,2009,87.510384,374.4
FIE0,40,2010,104.84214,374.4
FIE0,40,2011,141.653616,374.4
FIE0,40,2012,241.509372,374.4
FIE0,40,2013,47.68686,374.4
FIE0,40,2014,101.612628,374.4
FIE0,40,2015,133.299504,374.4
FIE0,40,2016,121.061616,374.4
FIE0,40,2017,NA,NA
FIE0,41,1982,85.062744,374.4
FIE0,41,1983,159.492372,374.4
FIE0,41,1984,102.050052,374.4
FIE0,41,1985,311.264616,374.4
FIE0,41,1986,90.332424,374.4
FIE0,41,1987,126.91536,374.4
FIE0,41,1988,184.514616,374.4
FIE0,41,1989,73.257756,374.4
FIE0,41,1990,58.95786,374.4
FIE0,41,1991,143.826384,374.4
FIE0,41,1992,245.966448,374.4
FIE0,41,1993,120.458052,374.4
FIE0,41,1994,83.72832,374.4
FIE0,41,1995,103.692576,374.4
FIE0,41,1996,60.536424,374.4
FIE0,41,1997,74.885616,374.4
FIE0,41,1998,113.218872,374.4
FIE0,41,1999,155.285988,374.4
FIE0,41,2000,64.163424,374.4
FIE0,41,2001,103.80786,374.4
FIE0,41,2002,50.887512,374.4
FIE0,41,2003,126.240192,374.4
FIE0,41,2004,166.161372,374.4
FIE0,41,2005,166.372128,374.4
FIE0,41,2006,77.143872,374.4
FIE0,41,2007,119.268552,374.4
FIE0,41,2008,123.037512,374.4
FIE0,41,2009,94.230552,374.4
FIE0,41,2010,91.354692,374.4
FIE0,41,2011,196.366872,374.4
FIE0,41,2012,289.235076,374.4
FIE0,41,2013,59.434128,374.4
FIE0,41,2014,96.000372,374.4
FIE0,41,2015,123.385236,374.4
FIE0,41,2016,105.85614,374.4
FIE0,41,2017,NA,NA
FIE0,42,1982,70.93632,374.4
FIE0,42,1983,154.463244,374.4
FIE0,42,1984,125.914308,374.4
FIE0,42,1985,293.93286,374.4
FIE0,42,1986,84.057012,374.4
FIE0,42,1987,140.25882,374.4
FIE0,42,1988,205.75386,374.4
FIE0,42,1989,76.730628,374.4
FIE0,42,1990,74.409192,374.4
FIE0,42,1991,134.44314,374.4
FIE0,42,1992,190.48614,374.4
FIE0,42,1993,99.242052,374.4
FIE0,42,1994,79.576692,374.4
FIE0,42,1995,112.454628,374.4
FIE0,42,1996,63.913512,374.4
FIE0,42,1997,78.289692,374.4
FIE0,42,1998,247.343616,374.4
FIE0,42,1999,172.91664,374.4
FIE0,42,2000,68.90832,374.4
FIE0,42,2001,106.690116,374.4
FIE0,42,2002,47.215116,374.4
FIE0,42,2003,94.393884,374.4
FIE0,42,2004,130.748436,374.4
FIE0,42,2005,174.32064,374.4
FIE0,42,2006,70.650372,374.4
FIE0,42,2007,129.726948,374.4
FIE0,42,2008,135.377424,374.4
FIE0,42,2009,83.50836,374.4
FIE0,42,2010,84.121128,374.4
FIE0,42,2011,231.51414,374.4
FIE0,42,2012,277.399512,374.4
FIE0,42,2013,62.632128,374.4
FIE0,42,2014,90.06582,374.4
FIE0,42,2015,126.016176,374.4
FIE0,42,2016,82.781556,374.4
FIE0,42,2017,NA,NA
FIE0,43,1982,82.843488,374.4
FIE0,43,1983,206.33418,374.4
FIE0,43,1984,139.755564,374.4
FIE0,43,1985,239.438628,374.4
FIE0,43,1986,119.197884,374.4
FIE0,43,1987,126.804756,374.4
FIE0,43,1988,132.878616,374.4
FIE0,43,1989,91.229424,374.4
FIE0,43,1990,74.872512,374.4
FIE0,43,1991,126.811308,374.4
FIE0,43,1992,148.155384,374.4
FIE0,43,1993,80.745756,374.4
FIE0,43,1994,78.932256,374.4
FIE0,43,1995,161.227872,374.4
FIE0,43,1996,60.25032,374.4
FIE0,43,1997,73.775052,374.4
FIE0,43,1998,265.05882,374.4
FIE0,43,1999,121.862988,374.4
FIE0,43,2000,93.052128,374.4
FIE0,43,2001,102.52164,374.4
FIE0,43,2002,47.781552,374.4
FIE0,43,2003,76.011936,374.4
FIE0,43,2004,121.103424,374.4
FIE0,43,2005,131.62968,374.4
FIE0,43,2006,80.17932,374.4
FIE0,43,2007,141.68232,374.4
FIE0,43,2008,160.374552,374.4
FIE0,43,2009,81.589872,374.4
FIE0,43,2010,103.095564,374.4
FIE0,43,2011,217.114872,374.4
FIE0,43,2012,207.081576,374.4
FIE0,43,2013,82.794192,374.4
FIE0,43,2014,89.59782,374.4
FIE0,43,2015,115.608948,374.4
FIE0,43,2016,69.270396,374.4
FIE0,43,2017,NA,NA
FIE0,44,1982,92.910012,374.4
FIE0,44,1983,176.937384,374.4
FIE0,44,1984,136.859424,374.4
FIE0,44,1985,180.928488,374.4
FIE0,44,1986,130.379808,374.4
FIE0,44,1987,108.66414,374.4
FIE0,44,1988,90.843948,374.4
FIE0,44,1989,85.500948,374.4
FIE0,44,1990,61.818744,374.4
FIE0,44,1991,118.128192,374.4
FIE0,44,1992,102.275628,374.4
FIE0,44,1993,73.116576,374.4
FIE0,44,1994,114.370308,374.4
FIE0,44,1995,275.13564,374.4
FIE0,44,1996,78.3315,374.4
FIE0,44,1997,67.473744,374.4
FIE0,44,1998,310.926564,374.4
FIE0,44,1999,144.26568,374.4
FIE0,44,2000,116.360244,374.4
FIE0,44,2001,115.281192,374.4
FIE0,44,2002,52.526448,374.4
FIE0,44,2003,82.262076,374.4
FIE0,44,2004,117.90168,374.4
FIE0,44,2005,147.22032,374.4
FIE0,44,2006,67.826616,374.4
FIE0,44,2007,180.263616,374.4
FIE0,44,2008,154.622988,374.4
FIE0,44,2009,70.317936,374.4
FIE0,44,2010,118.792128,374.4
FIE0,44,2011,184.727244,374.4
FIE0,44,2012,172.71618,374.4
FIE0,44,2013,125.656128,374.4
FIE0,44,2014,128.526372,374.4
FIE0,44,2015,126.325368,374.4
FIE0,44,2016,83.614596,374.4
FIE0,44,2017,NA,NA
FIE0,45,1982,81.667872,374.4
FIE0,45,1983,148.479552,374.4
FIE0,45,1984,133.697616,374.4
FIE0,45,1985,162.438744,374.4
FIE0,45,1986,126.48636,374.4
FIE0,45,1987,83.00214,374.4
FIE0,45,1988,82.06068,374.4
FIE0,45,1989,105.165372,374.4
FIE0,45,1990,52.941564,374.4
FIE0,45,1991,131.123616,374.4
FIE0,45,1992,87.464988,374.4
FIE0,45,1993,71.864052,374.4
FIE0,45,1994,89.960052,374.4
FIE0,45,1995,235.700244,374.4
FIE0,45,1996,131.543256,374.4
FIE0,45,1997,62.947872,374.4
FIE0,45,1998,238.313244,374.4
FIE0,45,1999,201.485076,374.4
FIE0,45,2000,171.43464,374.4
FIE0,45,2001,95.884308,374.4
FIE0,45,2002,48.595872,374.4
FIE0,45,2003,84.692244,374.4
FIE0,45,2004,118.92114,374.4
FIE0,45,2005,241.656948,374.4
FIE0,45,2006,64.18932,374.4
FIE0,45,2007,171.583308,374.4
FIE0,45,2008,145.94814,374.4
FIE0,45,2009,68.588052,374.4
FIE0,45,2010,118.400256,374.4
FIE0,45,2011,205.062936,374.4
FIE0,45,2012,162.569628,374.4
FIE0,45,2013,129.794808,374.4
FIE0,45,2014,139.597692,374.4
FIE0,45,2015,124.323264,374.4
FIE0,45,2016,79.0725,374.4
FIE0,45,2017,NA,NA
FIE0,46,1982,105.014052,374.4
FIE0,46,1983,125.92632,374.4
FIE0,46,1984,117.67236,374.4
FIE0,46,1985,159.791424,374.4
FIE0,46,1986,132.209064,374.4
FIE0,46,1987,76.794744,374.4
FIE0,46,1988,83.413512,374.4
FIE0,46,1989,158.322372,374.4
FIE0,46,1990,51.063948,374.4
FIE0,46,1991,133.240692,374.4
FIE0,46,1992,85.23918,374.4
FIE0,46,1993,57.917808,374.4
FIE0,46,1994,79.156116,374.4
FIE0,46,1995,171.612948,374.4
FIE0,46,1996,157.396512,374.4
FIE0,46,1997,69.836052,374.4
FIE0,46,1998,174.698628,374.4
FIE0,46,1999,152.339616,374.4
FIE0,46,2000,236.834988,374.4
FIE0,46,2001,79.17468,374.4
FIE0,46,2002,44.09886,374.4
FIE0,46,2003,80.589756,374.4
FIE0,46,2004,129.154116,374.4
FIE0,46,2005,278.4015,374.4
FIE0,46,2006,64.147512,374.4
FIE0,46,2007,135.499884,374.4
FIE0,46,2008,150.765576,374.4
FIE0,46,2009,61.324692,374.4
FIE0,46,2010,96.845424,374.4
FIE0,46,2011,153.326628,374.4
FIE0,46,2012,161.251116,374.4
FIE0,46,2013,124.233564,374.4
FIE0,46,2014,129.16332,374.4
FIE0,46,2015,153.292152,374.4
FIE0,46,2016,55.81212,374.4
FIE0,46,2017,NA,NA
FIE0,47,1982,116.090988,374.4
FIE0,47,1983,96.74886,374.4
FIE0,47,1984,95.897256,374.4
FIE0,47,1985,93.476448,374.4
FIE0,47,1986,136.643988,374.4
FIE0,47,1987,73.07118,374.4
FIE0,47,1988,77.207988,374.4
FIE0,47,1989,137.96718,374.4
FIE0,47,1990,48.28668,374.4
FIE0,47,1991,126.186372,374.4
FIE0,47,1992,84.513,374.4
FIE0,47,1993,61.910628,374.4
FIE0,47,1994,75.620064,374.4
FIE0,47,1995,126.171552,374.4
FIE0,47,1996,165.40836,374.4
FIE0,47,1997,74.657076,374.4
FIE0,47,1998,109.948488,374.4
FIE0,47,1999,120.37818,374.4
FIE0,47,2000,227.616948,374.4
FIE0,47,2001,74.276436,374.4
FIE0,47,2002,47.55582,374.4
FIE0,47,2003,68.682744,374.4
FIE0,47,2004,117.309192,374.4
FIE0,47,2005,244.205052,374.4
FIE0,47,2006,84.750744,374.4
FIE0,47,2007,103.755756,374.4
FIE0,47,2008,148.694988,374.4
FIE0,47,2009,78.35568,374.4
FIE0,47,2010,76.334076,374.4
FIE0,47,2011,101.382372,374.4
FIE0,47,2012,187.572372,374.4
FIE0,47,2013,126.087,374.4
FIE0,47,2014,114.38232,374.4
FIE0,47,2015,143.285064,374.4
FIE0,47,2016,88.648872,374.4
FIE0,47,2017,NA,NA
FIE0,48,1982,126.650628,374.4
FIE0,48,1983,88.61736,374.4
FIE0,48,1984,73.91514,374.4
FIE0,48,1985,72.204756,374.4
FIE0,48,1986,136.445244,374.4
FIE0,48,1987,72.81768,374.4
FIE0,48,1988,66.337128,374.4
FIE0,48,1989,85.38582,374.4
FIE0,48,1990,49.685064,374.4
FIE0,48,1991,125.579064,374.4
FIE0,48,1992,74.833512,374.4
FIE0,48,1993,60.228948,374.4
FIE0,48,1994,76.56714,374.4
FIE0,48,1995,98.462052,374.4
FIE0,48,1996,147.355884,374.4
FIE0,48,1997,70.461924,374.4
FIE0,48,1998,101.1855,374.4
FIE0,48,1999,140.576436,374.4
FIE0,48,2000,192.972,374.4
FIE0,48,2001,71.024616,374.4
FIE0,48,2002,46.62918,374.4
FIE0,48,2003,72.322692,374.4
FIE0,48,2004,90.59232,374.4
FIE0,48,2005,207.194988,374.4
FIE0,48,2006,133.800576,374.4
FIE0,48,2007,86.596692,374.4
FIE0,48,2008,141.439116,374.4
FIE0,48,2009,118.186692,374.4
FIE0,48,2010,65.011128,374.4
FIE0,48,2011,111.251244,374.4
FIE0,48,2012,177.863244,374.4
FIE0,48,2013,103.868076,374.4
FIE0,48,2014,107.272308,374.4
FIE0,48,2015,151.903596,374.4
FIE0,48,2016,150.600372,374.4
FIE0,48,2017,NA,NA
FIE0,49,1982,112.404552,374.4
FIE0,49,1983,87.414756,374.4
FIE0,49,1984,84.179628,374.4
FIE0,49,1985,67.92786,374.4
FIE0,49,1986,126.653436,374.4
FIE0,49,1987,72.308808,374.4
FIE0,49,1988,66.59718,374.4
FIE0,49,1989,79.11618,374.4
FIE0,49,1990,51.852372,374.4
FIE0,49,1991,119.090244,374.4
FIE0,49,1992,102.185616,374.4
FIE0,49,1993,60.214128,374.4
FIE0,49,1994,75.383256,374.4
FIE0,49,1995,69.05886,374.4
FIE0,49,1996,130.759512,374.4
FIE0,49,1997,55.898076,374.4
FIE0,49,1998,101.379564,374.4
FIE0,49,1999,121.248192,374.4
FIE0,49,2000,172.064256,374.4
FIE0,49,2001,65.129064,374.4
FIE0,49,2002,42.964116,374.4
FIE0,49,2003,87.334884,374.4
FIE0,49,2004,86.205756,374.4
FIE0,49,2005,163.87332,374.4
FIE0,49,2006,199.524,374.4
FIE0,49,2007,93.73182,374.4
FIE0,49,2008,132.8925,374.4
FIE0,49,2009,109.81386,374.4
FIE0,49,2010,62.05914,374.4
FIE0,49,2011,121.857372,374.4
FIE0,49,2012,138.286512,374.4
FIE0,49,2013,93.216552,374.4
FIE0,49,2014,98.604012,374.4
FIE0,49,2015,194.095668,374.4
FIE0,49,2016,129.852372,374.4
FIE0,49,2017,NA,NA
FIE0,50,1982,88.400988,374.4
FIE0,50,1983,76.848564,374.4
FIE0,50,1984,85.69236,374.4
FIE0,50,1985,69.847128,374.4
FIE0,50,1986,113.157564,374.4
FIE0,50,1987,66.570192,374.4
FIE0,50,1988,65.278512,374.4
FIE0,50,1989,61.16136,374.4
FIE0,50,1990,52.121628,374.4
FIE0,50,1991,102.413064,374.4
FIE0,50,1992,113.458488,374.4
FIE0,50,1993,63.7455,374.4
FIE0,50,1994,72.267,374.4
FIE0,50,1995,64.870884,374.4
FIE0,50,1996,114.409308,374.4
FIE0,50,1997,64.464192,374.4
FIE0,50,1998,81.569436,374.4
FIE0,50,1999,93.48768,374.4
FIE0,50,2000,173.609436,374.4
FIE0,50,2001,58.434012,374.4
FIE0,50,2002,43.235244,374.4
FIE0,50,2003,79.995552,374.4
FIE0,50,2004,86.476884,374.4
FIE0,50,2005,121.112628,374.4
FIE0,50,2006,194.19114,374.4
FIE0,50,2007,116.451192,374.4
FIE0,50,2008,118.37436,374.4
FIE0,50,2009,97.482372,374.4
FIE0,50,2010,60.08886,374.4
FIE0,50,2011,115.6545,374.4
FIE0,50,2012,109.746,374.4
FIE0,50,2013,101.129808,374.4
FIE0,50,2014,112.364616,374.4
FIE0,50,2015,208.234416,374.4
FIE0,50,2016,101.399376,374.4
FIE0,50,2017,NA,NA
FIE0,51,1982,89.466,374.4
FIE0,51,1983,77.36664,374.4
FIE0,51,1984,71.408064,374.4
FIE0,51,1985,73.220628,374.4
FIE0,51,1986,89.76786,374.4
FIE0,51,1987,62.134488,374.4
FIE0,51,1988,64.097436,374.4
FIE0,51,1989,56.71536,374.4
FIE0,51,1990,52.414128,374.4
FIE0,51,1991,97.604988,374.4
FIE0,51,1992,113.690616,374.4
FIE0,51,1993,64.897872,374.4
FIE0,51,1994,66.968616,374.4
FIE0,51,1995,63.60432,374.4
FIE0,51,1996,89.57832,374.4
FIE0,51,1997,62.525424,374.4
FIE0,51,1998,80.532192,374.4
FIE0,51,1999,80.964936,374.4
FIE0,51,2000,149.707116,374.4
FIE0,51,2001,52.809744,374.4
FIE0,51,2002,48.133488,374.4
FIE0,51,2003,70.407948,374.4
FIE0,51,2004,97.618872,374.4
FIE0,51,2005,81.822,374.4
FIE0,51,2006,185.574948,374.4
FIE0,51,2007,112.736052,374.4
FIE0,51,2008,111.903948,374.4
FIE0,51,2009,68.931564,374.4
FIE0,51,2010,54.527616,374.4
FIE0,51,2011,98.77764,374.4
FIE0,51,2012,88.828116,374.4
FIE0,51,2013,110.649552,374.4
FIE0,51,2014,104.403936,374.4
FIE0,51,2015,213.678972,374.4
FIE0,51,2016,90.370332,374.4
FIE0,51,2017,NA,NA
FIE0,52,1982,99.154692,374.4
FIE0,52,1983,74.73336,374.4
FIE0,52,1984,70.889052,374.4
FIE0,52,1985,71.718192,374.4
FIE0,52,1986,81.40314,374.4
FIE0,52,1987,64.176372,374.4
FIE0,52,1988,61.92264,374.4
FIE0,52,1989,57.546372,374.4
FIE0,52,1990,55.231488,374.4
FIE0,52,1991,93.917616,374.4
FIE0,52,1992,103.77432,374.4
FIE0,52,1993,61.913436,374.4
FIE0,52,1994,72.737808,374.4
FIE0,52,1995,55.783884,374.4
FIE0,52,1996,87.931116,374.4
FIE0,52,1997,60.9765,374.4
FIE0,52,1998,77.828244,374.4
FIE0,52,1999,76.979448,374.4
FIE0,52,2000,113.088924,374.4
FIE0,52,2001,49.406448,374.4
FIE0,52,2002,43.128384,374.4
FIE0,52,2003,74.551308,374.4
FIE0,52,2004,96.941988,374.4
FIE0,52,2005,72.96432,374.4
FIE0,52,2006,151.73418,374.4
FIE0,52,2007,111.116616,374.4
FIE0,52,2008,112.789872,374.4
FIE0,52,2009,70.304988,374.4
FIE0,52,2010,56.766372,374.4
FIE0,52,2011,110.892756,374.4
FIE0,52,2012,84.858384,374.4
FIE0,52,2013,143.424372,374.4
FIE0,52,2014,79.35018,374.4
FIE0,52,2015,178.160268,374.4
FIE0,52,2016,90.222132,374.4
FIE0,52,2017,NA,NA
FIE0,53,1982,96.90486,374.4
FIE0,53,1983,75.677628,374.4
FIE0,53,1984,73.338564,374.4
FIE0,53,1985,69.329052,374.4
FIE0,53,1986,78.130884,374.4
FIE0,53,1987,65.570076,374.4
FIE0,53,1988,59.842692,374.4
FIE0,53,1989,55.547076,374.4
FIE0,53,1990,55.497,374.4
FIE0,53,1991,90.332424,374.4
FIE0,53,1992,88.979436,374.4
FIE0,53,1993,59.6895,374.4
FIE0,53,1994,67.400424,374.4
FIE0,53,1995,54.271308,374.4
FIE0,53,1996,80.09664,374.4
FIE0,53,1997,60.117564,374.4
FIE0,53,1998,76.949808,374.4
FIE0,53,1999,73.001448,374.4
FIE0,53,2000,91.057512,374.4
FIE0,53,2001,46.094256,374.4
FIE0,53,2002,45.490692,374.4
FIE0,53,2003,67.89432,374.4
FIE0,53,2004,90.41682,374.4
FIE0,53,2005,75.992436,374.4
FIE0,53,2006,114.214308,374.4
FIE0,53,2007,99.35718,374.4
FIE0,53,2008,92.139372,374.4
FIE0,53,2009,68.170128,374.4
FIE0,53,2010,56.927988,374.4
FIE0,53,2011,97.761924,374.4
FIE0,53,2012,66.554436,374.4
FIE0,53,2013,148.824,374.4
FIE0,53,2014,83.967,374.4
FIE0,53,2015,146.55342,374.4
FIE0,53,2016,98.959068,374.4
FIE0,53,2017,NA,NA
FISE,1,1982,80.863706,369.6
FISE,1,1983,92.697066,369.6
FISE,1,1984,74.523218,369.6
FISE,1,1985,69.437522,369.6
FISE,1,1986,66.139304,369.6
FISE,1,1987,79.034032,369.6
FISE,1,1988,63.156478,369.6
FISE,1,1989,57.503446,369.6
FISE,1,1990,53.709348,369.6
FISE,1,1991,50.441468,369.6
FISE,1,1992,86.214282,369.6
FISE,1,1993,84.87325,369.6
FISE,1,1994,57.667456,369.6
FISE,1,1995,64.870652,369.6
FISE,1,1996,56.290696,369.6
FISE,1,1997,76.111728,369.6
FISE,1,1998,56.38787,369.6
FISE,1,1999,73.330642,369.6
FISE,1,2000,70.486108,369.6
FISE,1,2001,82.970272,369.6
FISE,1,2002,47.454946,369.6
FISE,1,2003,38.911642,369.6
FISE,1,2004,63.626794,369.6
FISE,1,2005,86.096934,369.6
FISE,1,2006,73.985142,369.6
FISE,1,2007,97.503098,369.6
FISE,1,2008,94.08399,369.6
FISE,1,2009,87.978968,369.6
FISE,1,2010,65.72412,369.6
FISE,1,2011,53.239956,369.6
FISE,1,2012,93.553152,369.6
FISE,1,2013,82.633782,369.6
FISE,1,2014,144.844392,369.6
FISE,1,2015,58.239566,369.6
FISE,1,2016,116.146338,369.6
FISE,1,2017,NA,NA
FISE,2,1982,77.54362,369.6
FISE,2,1983,94.619294,369.6
FISE,2,1984,73.43413,369.6
FISE,2,1985,58.132228,369.6
FISE,2,1986,63.827456,369.6
FISE,2,1987,68.992,369.6
FISE,2,1988,63.59738,369.6
FISE,2,1989,67.366684,369.6
FISE,2,1990,56.319956,369.6
FISE,2,1991,52.339826,369.6
FISE,2,1992,87.206196,369.6
FISE,2,1993,89.014772,369.6
FISE,2,1994,60.842782,369.6
FISE,2,1995,69.910456,369.6
FISE,2,1996,60.546794,369.6
FISE,2,1997,73.955728,369.6
FISE,2,1998,62.45624,369.6
FISE,2,1999,75.555326,369.6
FISE,2,2000,77.069608,369.6
FISE,2,2001,86.128196,369.6
FISE,2,2002,55.45925,369.6
FISE,2,2003,38.036152,369.6
FISE,2,2004,64.657054,369.6
FISE,2,2005,93.20388,369.6
FISE,2,2006,75.73412,369.6
FISE,2,2007,119.786282,369.6
FISE,2,2008,90.707848,369.6
FISE,2,2009,95.021696,369.6
FISE,2,2010,63.068544,369.6
FISE,2,2011,57.97638,369.6
FISE,2,2012,94.586184,369.6
FISE,2,2013,84.544152,369.6
FISE,2,2014,139.188434,369.6
FISE,2,2015,73.932012,369.6
FISE,2,2016,99.966328,369.6
FISE,2,2017,NA,NA
FISE,3,1982,74.32887,369.6
FISE,3,1983,90.375054,369.6
FISE,3,1984,73.224228,369.6
FISE,3,1985,58.161642,369.6
FISE,3,1986,61.57074,369.6
FISE,3,1987,57.787576,369.6
FISE,3,1988,65.290456,369.6
FISE,3,1989,67.21099,369.6
FISE,3,1990,51.324196,369.6
FISE,3,1991,48.655684,369.6
FISE,3,1992,79.765532,369.6
FISE,3,1993,89.231142,369.6
FISE,3,1994,61.661446,369.6
FISE,3,1995,69.11212,369.6
FISE,3,1996,58.179968,369.6
FISE,3,1997,65.294152,369.6
FISE,3,1998,67.284294,369.6
FISE,3,1999,72.533076,369.6
FISE,3,2000,76.794718,369.6
FISE,3,2001,82.697076,369.6
FISE,3,2002,63.368228,369.6
FISE,3,2003,40.913642,369.6
FISE,3,2004,63.67438,369.6
FISE,3,2005,89.81126,369.6
FISE,3,2006,71.13799,369.6
FISE,3,2007,110.468358,369.6
FISE,3,2008,106.016218,369.6
FISE,3,2009,101.09176,369.6
FISE,3,2010,59.321108,369.6
FISE,3,2011,56.669228,369.6
FISE,3,2012,81.917066,369.6
FISE,3,2013,74.981522,369.6
FISE,3,2014,113.731772,369.6
FISE,3,2015,77.371756,369.6
FISE,3,2016,95.574248,369.6
FISE,3,2017,NA,NA
FISE,4,1982,75.56626,369.6
FISE,4,1983,82.429424,369.6
FISE,4,1984,72.756684,369.6
FISE,4,1985,59.763858,369.6
FISE,4,1986,62.229706,369.6
FISE,4,1987,65.521456,369.6
FISE,4,1988,59.455858,369.6
FISE,4,1989,63.711956,369.6
FISE,4,1990,55.120142,369.6
FISE,4,1991,48.806142,369.6
FISE,4,1992,75.251022,369.6
FISE,4,1993,81.661272,369.6
FISE,4,1994,61.312174,369.6
FISE,4,1995,67.354826,369.6
FISE,4,1996,57.430142,369.6
FISE,4,1997,69.753684,369.6
FISE,4,1998,65.20976,369.6
FISE,4,1999,76.791022,369.6
FISE,4,2000,70.738206,369.6
FISE,4,2001,79.737196,369.6
FISE,4,2002,62.737598,369.6
FISE,4,2003,47.91325,369.6
FISE,4,2004,59.41551,369.6
FISE,4,2005,86.649794,369.6
FISE,4,2006,61.833772,369.6
FISE,4,2007,97.209728,369.6
FISE,4,2008,103.70899,369.6
FISE,4,2009,91.070826,369.6
FISE,4,2010,59.87674,369.6
FISE,4,2011,52.04276,369.6
FISE,4,2012,78.497804,369.6
FISE,4,2013,65.025576,369.6
FISE,4,2014,88.022858,369.6
FISE,4,2015,54.387102,369.6
FISE,4,2016,63.635572,369.6
FISE,4,2017,NA,NA
FISE,5,1982,69.369608,369.6
FISE,5,1983,76.267576,369.6
FISE,5,1984,66.94688,369.6
FISE,5,1985,58.037826,369.6
FISE,5,1986,58.109282,369.6
FISE,5,1987,62.007022,369.6
FISE,5,1988,59.14601,369.6
FISE,5,1989,65.032044,369.6
FISE,5,1990,62.454392,369.6
FISE,5,1991,49.316652,369.6
FISE,5,1992,81.864706,369.6
FISE,5,1993,76.536152,369.6
FISE,5,1994,55.510532,369.6
FISE,5,1995,70.11774,369.6
FISE,5,1996,54.108054,369.6
FISE,5,1997,66.279598,369.6
FISE,5,1998,60.163642,369.6
FISE,5,1999,67.816826,369.6
FISE,5,2000,66.572968,369.6
FISE,5,2001,76.207054,369.6
FISE,5,2002,55.648054,369.6
FISE,5,2003,44.670934,369.6
FISE,5,2004,63.547022,369.6
FISE,5,2005,81.411022,369.6
FISE,5,2006,71.996848,369.6
FISE,5,2007,85.182174,369.6
FISE,5,2008,95.261782,369.6
FISE,5,2009,84.370902,369.6
FISE,5,2010,48.686946,369.6
FISE,5,2011,53.778956,369.6
FISE,5,2012,72.050902,369.6
FISE,5,2013,65.667294,369.6
FISE,5,2014,81.0425,369.6
FISE,5,2015,72.327486,369.6
FISE,5,2016,78.734964,369.6
FISE,5,2017,NA,NA
FISE,6,1982,67.795728,369.6
FISE,6,1983,71.530228,369.6
FISE,6,1984,71.372532,369.6
FISE,6,1985,56.716968,369.6
FISE,6,1986,58.833544,369.6
FISE,6,1987,64.534316,369.6
FISE,6,1988,60.540326,369.6
FISE,6,1989,71.573348,369.6
FISE,6,1990,77.834218,369.6
FISE,6,1991,44.805684,369.6
FISE,6,1992,75.494804,369.6
FISE,6,1993,81.367902,369.6
